r_left,r_right,b_left,b_right,u_left,u_right,lower_bound_F,upper_bound_F
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.15625,0.1875,"[-2.5069280585058684174, -2.5069280585058684174]","[-0.32568693425140921027, -0.32568693425140921027]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.1875,0.25,"[-4.1453504537435446053, -4.1453504537435446053]","[-0.32784355496880251968, -0.32784355496880251968]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,0.9695748629837905882963894916601604905968749999995,0.1875,0.21875,"[-2.8485639951546040116, -2.8485639951546040116]","[-0.72000920246371913347, -0.72000920246371913347]"
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.1875,0.21875,"[-2.5523140555273520214, -2.5523140555273520214]","[-0.36872228594429529158, -0.36872228594429529158]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,0.9695748629837905882963894916601604905968749999995,0.21875,0.25,"[-2.9041318491952963221, -2.9041318491952963221]","[-0.77189678138181727629, -0.77189678138181727629]"
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.21875,0.25,"[-2.6037714074036251155, -2.6037714074036251155]","[-0.41705248710466363837, -0.41705248710466363837]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.25,0.3125,"[-4.2741601033751575045, -4.2741601033751575045]","[-0.44999047656083263069, -0.44999047656083263069]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,0.9695748629837905882963894916601604905968749999995,0.25,0.28125,"[-2.9645764955412032826, -2.9645764955412032826]","[-0.8281699554249092321, -0.8281699554249092321]"
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.25,0.28125,"[-2.6605388798996378874, -2.6605388798996378874]","[-0.4701016829224093363, -0.4701016829224093363]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,0.9695748629837905882963894916601604905968749999995,0.28125,0.3125,"[-3.0293626599764080787, -3.0293626599764080787]","[-0.88840422974412314172, -0.88840422974412314172]"
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.28125,0.3125,"[-2.7220108902208273172, -2.7220108902208273172]","[-0.52739831192557440342, -0.52739831192557440342]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.3125,0.375,"[-4.4186590146592923389, -4.4186590146592923389]","[-0.58529774662241018657, -0.58529774662241018657]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,0.9695748629837905882963894916601604905968749999995,0.3125,0.34375,"[-3.0980528986725679452, -3.0980528986725679452]","[-0.95224483238259460816, -0.95224483238259460816]"
0.5428790625000001,0.5506268750000001,0.9695748629837905882963894916601604905968749999995,1,0.3125,0.34375,"[-2.7876961569848908162, -2.7876961569848908162]","[-0.588550358977795951, -0.588550358977795951]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.34375,0.375,"[-3.7945726026270363285, -3.7945726026270363285]","[-0.0064031809793987093382, -0.0064031809793987093382]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.375,0.4375,"[-4.5760038042666142388, -4.5760038042666142388]","[-0.73182557535453562902, -0.73182557535453562902]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.375,0.40625,"[-3.8699245385859248891, -3.8699245385859248891]","[-0.074268742221350575461, -0.074268742221350575461]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.40625,0.4375,"[-3.9483466219630343197, -3.9483466219630343197]","[-0.14506295712760094996, -0.14506295712760094996]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.4375,0.5,"[-4.7441786631775340055, -4.7441786631775340055]","[-0.88811394234377638579, -0.88811394234377638579]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.4375,0.5,"[-4.1920334203101017323, -4.1920334203101017323]","[-0.13711310377536764515, -0.13711310377536764515]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.5,0.5625,"[-4.9216924649478190901, -4.9216924649478190901]","[-1.0530313494042655709, -1.0530313494042655709]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.5,0.5625,"[-4.3624069882682601218, -4.3624069882682601218]","[-0.29601488012590720933, -0.29601488012590720933]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.5625,0.625,"[-5.1074054083705231477, -5.1074054083705231477]","[-1.2256800743598230685, -1.2256800743598230685]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.5625,0.625,"[-4.542021037118692206, -4.542021037118692206]","[-0.46346418333066580209, -0.46346418333066580209]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.625,0.6875,"[-5.300423251530363089, -5.300423251530363089]","[-1.4053340644030118955, -1.4053340644030118955]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.625,0.6875,"[-4.7298206431500364744, -4.7298206431500364744]","[-0.63862881725632669738, -0.63862881725632669738]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.6875,0.75,"[-5.5000294430628020592, -5.5000294430628020592]","[-1.5913966822332252793, -1.5913966822332252793]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.6875,0.75,"[-4.9249674079481398081, -4.9249674079481398081]","[-0.82082863290715957216, -0.82082863290715957216]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.75,0.8125,"[-5.7056397519995787349, -5.7056397519995787349]","[-1.7833710521878931576, -1.7833710521878931576]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.75,0.8125,"[-5.1267823719833156559, -5.1267823719833156559]","[-1.0094997949993331776, -1.0094997949993331776]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,0.939149725967581176592778983320320981193749999999,0.8125,0.875,"[-5.9167708927260012075, -5.9167708927260012075]","[-1.9808386942222508953, -1.9808386942222508953]"
0.5428790625000001,0.5506268750000001,0.939149725967581176592778983320320981193749999999,1,0.8125,0.875,"[-5.3347070574074226812, -5.3347070574074226812]","[-1.2041692671171315698, -1.2041692671171315698]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,1,0.875,0.9375,"[-7.3511372978147999646, -7.3511372978147999646]","[-0.10421455211389615836, -0.10421455211389615836]"
0.5428790625000001,0.5506268750000001,0.878299451935162353185557966640641962387499999998,1,0.9375,1,"[-7.5744339016660493513, -7.5744339016660493513]","[-0.30709343953344031553, -0.30709343953344031553]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.8821449403047611819317667471875120244874999999985,0,0.0625,"[-3.8972617731717220657, -3.8972617731717220657]","[-0.99270246252812321952, -0.99270246252812321952]"
0.5506268750000001,0.5661225000000001,0.8821449403047611819317667471875120244874999999985,0.921429960203174121287844498125008016324999999999,0,0.0625,"[-3.6452153923638568322, -3.6452153923638568322]","[-0.63529741853768351145, -0.63529741853768351145]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.8821449403047611819317667471875120244874999999985,0.0625,0.125,"[-3.9546147125208235273, -3.9546147125208235273]","[-1.0507695838209241135, -1.0507695838209241135]"
0.5506268750000001,0.5661225000000001,0.8821449403047611819317667471875120244874999999985,0.921429960203174121287844498125008016324999999999,0.0625,0.125,"[-3.6844185489064833483, -3.6844185489064833483]","[-0.68076748675839604541, -0.68076748675839604541]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0,0.0625,"[-3.3635218981999996934, -3.3635218981999996934]","[-0.24426927455374555787, -0.24426927455374555787]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,0.98035749005079353032196112453125200408124999999975,0,0.03125,"[-2.466203565437877554, -2.466203565437877554]","[-0.61311624566909850298, -0.61311624566909850298]"
0.5506268750000001,0.5661225000000001,0.98035749005079353032196112453125200408124999999975,1,0,0.03125,"[-2.294710194547638249, -2.294710194547638249]","[-0.40975769557675917332, -0.40975769557675917332]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,0.98035749005079353032196112453125200408124999999975,0.03125,0.0625,"[-2.4593015624548910658, -2.4593015624548910658]","[-0.60693769646812023577, -0.60693769646812023577]"
0.5506268750000001,0.5661225000000001,0.98035749005079353032196112453125200408124999999975,1,0.03125,0.0625,"[-2.2801947970080411743, -2.2801947970080411743]","[-0.39788063617230434721, -0.39788063617230434721]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.0625,0.125,"[-3.3813753781726290093, -3.3813753781726290093]","[-0.27571163063495646162, -0.27571163063495646162]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,0.98035749005079353032196112453125200408124999999975,0.0625,0.09375,"[-2.4675402516963358401, -2.4675402516963358401]","[-0.61238706886994032086, -0.61238706886994032086]"
0.5506268750000001,0.5661225000000001,0.98035749005079353032196112453125200408124999999975,1,0.0625,0.09375,"[-2.2824642246219837283, -2.2824642246219837283]","[-0.39859224814497679068, -0.39859224814497679068]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,0.98035749005079353032196112453125200408124999999975,0.09375,0.125,"[-2.487481498530724533, -2.487481498530724533]","[-0.6273135586211159298, -0.6273135586211159298]"
0.5506268750000001,0.5661225000000001,0.98035749005079353032196112453125200408124999999975,1,0.09375,0.125,"[-2.2975197271754175254, -2.2975197271754175254]","[-0.40947672884161917528, -0.40947672884161917528]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.8821449403047611819317667471875120244874999999985,0.125,0.1875,"[-4.0442822434301906043, -4.0442822434301906043]","[-1.1320005816815961186, -1.1320005816815961186]"
0.5506268750000001,0.5661225000000001,0.8821449403047611819317667471875120244874999999985,0.921429960203174121287844498125008016324999999999,0.125,0.1875,"[-3.7610221320856402905, -3.7610221320856402905]","[-0.75199820807714823356, -0.75199820807714823356]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.921429960203174121287844498125008016324999999999,0.1875,0.25,"[-4.9330264444918956457, -4.9330264444918956457]","[-0.048886935948336568414, -0.048886935948336568414]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.125,0.1875,"[-3.4431234129573815572, -3.4431234129573815572]","[-0.33598394273481119177, -0.33598394273481119177]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.125,0.15625,"[-2.93196202033574016, -2.93196202033574016]","[-0.0054039868655037792688, -0.0054039868655037792688]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.15625,0.1875,"[-2.967935191555761687, -2.967935191555761687]","[-0.03280401287289566592, -0.03280401287289566592]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.1875,0.25,"[-3.534223574565151349, -3.534223574565151349]","[-0.41801108605143738606, -0.41801108605143738606]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.1875,0.21875,"[-3.0108344476556196945, -3.0108344476556196945]","[-0.066244179711259815191, -0.066244179711259815191]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.21875,0.25,"[-3.0596966624754222686, -3.0596966624754222686]","[-0.10500957841705502172, -0.10500957841705502172]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.921429960203174121287844498125008016324999999999,0.25,0.3125,"[-5.0621807822853082115, -5.0621807822853082115]","[-0.15548163562969238849, -0.15548163562969238849]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.921429960203174121287844498125008016324999999999,0.3125,0.375,"[-5.2058286891877845193, -5.2058286891877845193]","[-0.27481702759668763525, -0.27481702759668763525]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.25,0.3125,"[-3.6469247741122017281, -3.6469247741122017281]","[-0.51732369593005722574, -0.51732369593005722574]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.25,0.3125,"[-3.2725719175320526766, -3.2725719175320526766]","[-0.04631888609030584969, -0.04631888609030584969]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.3125,0.375,"[-3.776506939060288115, -3.776506939060288115]","[-0.63088184536958402671, -0.63088184536958402671]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.3125,0.375,"[-3.3939978793931913081, -3.3939978793931913081]","[-0.15305423673678350549, -0.15305423673678350549]"
0.5506268750000001,0.5661225000000001,0.842859920406348242575688996250016032649999999998,0.921429960203174121287844498125008016324999999999,0.375,0.5,"[-5.6710890737758656854, -5.6710890737758656854]","[-0.25319240623211086705, -0.25319240623211086705]"
0.5506268750000001,0.5661225000000001,0.921429960203174121287844498125008016324999999999,0.9607149801015870606439222490625040081624999999995,0.375,0.4375,"[-3.9198394402332836783, -3.9198394402332836783]","[-0.75650537404373829897, -0.75650537404373829897]"
0.5506268750000001,0.5661225000000001,0.9607149801015870606439222490625040081624999999995,1,0.375,0.4375,"[-3.5305521244738229392, -3.5305521244738229392]","[-0.27284739071615277117, -0.27284739071615277117]"
